date,hour_of_day,osmid,subarea,help_convined,help_independent,rank
2024-03-28,10,N4060532217,Otxarkoaga-Txurdinaga,18,98,3
2024-03-28,10,W163195554,Basurtu-Zorrotza,17,67,2
2024-03-28,10,W41415573,Errekalde,17,17,4
2024-03-28,10,W248634544,Uribarri,15,149,5
2024-03-28,10,W111740255,Errekalde,14,115,5
2024-03-28,10,N11229801356,Ibaiondo,14,111,4
2024-03-28,10,W28211432,Abando,13,103,6
2024-03-28,10,W185205688,Deusto,12,59,5
2024-03-28,10,W375390416,Ibaiondo,12,58,5
2024-03-28,10,N9607363904,Uribarri,10,88,6
2024-03-28,10,N5301954699,Basurtu-Zorrotza,10,10,3
2024-03-28,10,W162445376,Uribarri,10,10,7
2024-03-28,10,N4731925117,Abando,7,80,7
2024-03-28,10,W305622069,Begona,7,28,3
2024-03-28,10,W420558992,Ibaiondo,6,197,6
2024-03-28,10,N5056437799,Deusto,3,53,6
2024-03-28,10,N5056088727,Ibaiondo,2,218,7
2024-03-28,10,W28776478,Abando,2,172,8
2024-03-28,10,N4060532220,Otxarkoaga-Txurdinaga,1,67,4
2024-03-28,10,W290069950,Deusto,1,46,7
2024-03-28,10,W376396126,Ibaiondo,1,7,8
2024-03-28,11,N4060532227,Uribarri,299,299,1
2024-03-28,11,W41525574,Ibaiondo,271,271,1
2024-03-28,11,N3207631929,Abando,212,212,1
2024-03-28,11,N5056353256,Uribarri,168,168,2
2024-03-28,11,N5056379164,Abando,146,146,2
2024-03-28,11,N5056328910,Begona,130,152,1
2024-03-28,11,W404432093,Ibaiondo,119,192,2
2024-03-28,11,N5056356248,Uribarri,114,264,3
2024-03-28,11,N11229807742,Basurtu-Zorrotza,113,113,1
2024-03-28,11,W164512079,Otxarkoaga-Txurdinaga,108,108,1
2024-03-28,11,N4761972760,Abando,97,98,3
2024-03-28,11,N9607391207,Begona,90,99,2
2024-03-28,11,N5056183351,Errekalde,88,88,1
2024-03-28,11,N4060532216,Otxarkoaga-Txurdinaga,86,91,2
2024-03-28,11,N4254043797,Deusto,86,86,1
2024-03-28,11,W96337695,Abando,81,113,4
2024-03-28,11,N5056421870,Deusto,76,76,2
2024-03-28,11,N9607455457,Errekalde,64,65,2
2024-03-28,11,W28211432,Abando,52,103,5
2024-03-28,11,W48045715,Uribarri,39,268,4
2024-03-28,11,W248634544,Uribarri,37,149,5
2024-03-28,11,N10308519810,Deusto,36,48,3
2024-03-28,11,N5056184623,Errekalde,29,119,3
2024-03-28,11,W397099000,Ibaiondo,28,28,3
2024-03-28,11,W163196945,Basurtu-Zorrotza,27,27,2
2024-03-28,11,W185205681,Deusto,20,35,4
2024-03-28,11,N4060532217,Otxarkoaga-Txurdinaga,18,98,3
2024-03-28,11,W163195554,Basurtu-Zorrotza,17,67,3
2024-03-28,11,W41415573,Errekalde,17,17,4
2024-03-28,11,W111740255,Errekalde,14,115,5
2024-03-28,11,N11229801356,Ibaiondo,14,111,4
2024-03-28,11,N4731925117,Abando,14,80,6
2024-03-28,11,W185205688,Deusto,12,59,5
2024-03-28,11,W375390416,Ibaiondo,12,58,5
2024-03-28,11,N518227646,Abando,11,65,7
2024-03-28,11,N9607363904,Uribarri,10,88,6
2024-03-28,11,N5301954699,Basurtu-Zorrotza,10,10,4
2024-03-28,11,W162445376,Uribarri,10,10,7
2024-03-28,11,W305622069,Begona,7,28,3
2024-03-28,11,W420558992,Ibaiondo,6,197,6
2024-03-28,11,W28776478,Abando,6,172,8
2024-03-28,11,N5056437799,Deusto,3,53,6
2024-03-28,11,N5056088727,Ibaiondo,2,218,7
2024-03-28,11,N4762096882,Abando,1,94,9
2024-03-28,11,N4060532220,Otxarkoaga-Txurdinaga,1,67,4
2024-03-28,11,W290069950,Deusto,1,46,7
2024-03-28,11,W376396126,Ibaiondo,1,7,8
2024-03-28,12,N4060532227,Uribarri,299,299,1
2024-03-28,12,W41525574,Ibaiondo,271,271,1
2024-03-28,12,N3207631929,Abando,212,212,1
2024-03-28,12,N5056353256,Uribarri,168,168,2
2024-03-28,12,N5056379164,Abando,146,146,2
2024-03-28,12,N5056328910,Begona,130,152,1
2024-03-28,12,W404432093,Ibaiondo,119,192,2
2024-03-28,12,N5056356248,Uribarri,114,264,3
2024-03-28,12,N11229807742,Basurtu-Zorrotza,113,113,1
2024-03-28,12,W164512079,Otxarkoaga-Txurdinaga,108,108,1
2024-03-28,12,N4761972760,Abando,97,98,3
2024-03-28,12,N9607391207,Begona,90,99,2
2024-03-28,12,N5056183351,Errekalde,88,88,1
2024-03-28,12,N4060532216,Otxarkoaga-Txurdinaga,86,91,2
2024-03-28,12,N4254043797,Deusto,86,86,1
2024-03-28,12,W96337695,Abando,81,113,4
2024-03-28,12,N5056421870,Deusto,76,76,2
2024-03-28,12,N9607455457,Errekalde,64,65,2
2024-03-28,12,W28211432,Abando,52,103,5
2024-03-28,12,W48045715,Uribarri,39,268,4
2024-03-28,12,W248634544,Uribarri,37,149,5
2024-03-28,12,N10308519810,Deusto,36,48,3
2024-03-28,12,N5056184623,Errekalde,29,119,3
2024-03-28,12,W397099000,Ibaiondo,28,28,3
2024-03-28,12,W163196945,Basurtu-Zorrotza,27,27,2
2024-03-28,12,W185205681,Deusto,20,35,4
2024-03-28,12,N4060532217,Otxarkoaga-Txurdinaga,18,98,3
2024-03-28,12,W163195554,Basurtu-Zorrotza,17,67,3
2024-03-28,12,W41415573,Errekalde,17,17,4
2024-03-28,12,W111740255,Errekalde,14,115,5
2024-03-28,12,N11229801356,Ibaiondo,14,111,4
2024-03-28,12,N4731925117,Abando,14,80,6
2024-03-28,12,W185205688,Deusto,12,59,5
2024-03-28,12,W375390416,Ibaiondo,12,58,5
2024-03-28,12,N518227646,Abando,11,65,7
2024-03-28,12,N9607363904,Uribarri,10,88,6
2024-03-28,12,N5301954699,Basurtu-Zorrotza,10,10,4
2024-03-28,12,W162445376,Uribarri,10,10,7
2024-03-28,12,W305622069,Begona,7,28,3
2024-03-28,12,W420558992,Ibaiondo,6,197,6
2024-03-28,12,W28776478,Abando,6,172,8
2024-03-28,12,N5056437799,Deusto,3,53,6
2024-03-28,12,N5056088727,Ibaiondo,2,218,7
2024-03-28,12,N4762096882,Abando,1,94,9
2024-03-28,12,N4060532220,Otxarkoaga-Txurdinaga,1,67,4
2024-03-28,12,W290069950,Deusto,1,46,7
2024-03-28,12,W376396126,Ibaiondo,1,7,8
2024-03-28,13,N4060532227,Uribarri,299,299,1
2024-03-28,13,W108497734,Ibaiondo,265,265,1
2024-03-28,13,N3207631929,Abando,198,212,1
2024-03-28,13,N5056353256,Uribarri,168,168,2
2024-03-28,13,N5056328910,Begona,152,152,1
2024-03-28,13,N5056379164,Abando,146,146,2
2024-03-28,13,N5056356248,Uribarri,114,264,3
2024-03-28,13,N11229807742,Basurtu-Zorrotza,113,113,1
2024-03-28,13,N11229801356,Ibaiondo,111,111,2
2024-03-28,13,W164512079,Otxarkoaga-Txurdinaga,108,108,1
2024-03-28,13,N4761972760,Abando,97,98,3
2024-03-28,13,N9607391207,Begona,90,99,2
2024-03-28,13,N4060532216,Otxarkoaga-Txurdinaga,86,91,2
2024-03-28,13,N4254043797,Deusto,86,86,1
2024-03-28,13,W96337695,Abando,81,113,4
2024-03-28,13,N5056421870,Deusto,76,76,2
2024-03-28,13,N9607455457,Errekalde,64,65,1
2024-03-28,13,W28211432,Abando,52,103,5
2024-03-28,13,N5056183351,Errekalde,51,88,2
2024-03-28,13,N5056088727,Ibaiondo,41,218,3
2024-03-28,13,N5056355015,Uribarri,39,268,4
2024-03-28,13,N10308519810,Deusto,36,48,3
2024-03-28,13,W420558992,Ibaiondo,30,197,4
2024-03-28,13,N5056184623,Errekalde,29,119,3
2024-03-28,13,W397099000,Ibaiondo,28,28,5
2024-03-28,13,W163196945,Basurtu-Zorrotza,27,27,2
2024-03-28,13,W248634544,Uribarri,26,149,5
2024-03-28,13,W185205681,Deusto,20,35,4
2024-03-28,13,N4060532217,Otxarkoaga-Txurdinaga,18,98,3
2024-03-28,13,W163195554,Basurtu-Zorrotza,17,67,3
2024-03-28,13,W41415573,Errekalde,17,17,4
2024-03-28,13,W111740255,Errekalde,14,115,5
2024-03-28,13,N4731925117,Abando,14,80,6
2024-03-28,13,W185205688,Deusto,12,59,5
2024-03-28,13,N518227646,Abando,11,65,7
2024-03-28,13,W375390416,Ibaiondo,11,58,6
2024-03-28,13,N9607363904,Uribarri,10,88,6
2024-03-28,13,N5301954699,Basurtu-Zorrotza,10,10,4
2024-03-28,13,W162445376,Uribarri,10,10,7
2024-03-28,13,W305622069,Begona,7,28,3
2024-03-28,13,W28776478,Abando,5,172,8
2024-03-28,13,N5056437799,Deusto,3,53,6
2024-03-28,13,W404432093,Ibaiondo,1,192,7
2024-03-28,13,N4762096882,Abando,1,94,9
2024-03-28,13,N4060532220,Otxarkoaga-Txurdinaga,1,67,4
2024-03-28,13,W290069950,Deusto,1,46,7
2024-03-28,13,W376396126,Ibaiondo,1,7,8
2024-03-28,14,N4060532227,Uribarri,299,299,1
2024-03-28,14,W108497734,Ibaiondo,265,265,1
2024-03-28,14,N3207631929,Abando,198,212,1
2024-03-28,14,N5056353256,Uribarri,168,168,2
2024-03-28,14,N5056328910,Begona,152,152,1
2024-03-28,14,N5056379164,Abando,146,146,2
2024-03-28,14,N5056356248,Uribarri,114,264,3
2024-03-28,14,N11229807742,Basurtu-Zorrotza,113,113,1
2024-03-28,14,N11229801356,Ibaiondo,111,111,2
2024-03-28,14,W164512079,Otxarkoaga-Txurdinaga,108,108,1
2024-03-28,14,N4761972760,Abando,97,98,3
2024-03-28,14,N9607391207,Begona,90,99,2
2024-03-28,14,N4060532216,Otxarkoaga-Txurdinaga,86,91,2
2024-03-28,14,N4254043797,Deusto,86,86,1
2024-03-28,14,W96337695,Abando,81,113,4
2024-03-28,14,N5056421870,Deusto,76,76,2
2024-03-28,14,N9607455457,Errekalde,64,65,1
2024-03-28,14,W28211432,Abando,52,103,5
2024-03-28,14,N5056183351,Errekalde,51,88,2
2024-03-28,14,N5056088727,Ibaiondo,41,218,3
2024-03-28,14,W48045715,Uribarri,39,268,4
2024-03-28,14,N10308519810,Deusto,36,48,3
2024-03-28,14,W420558992,Ibaiondo,30,197,4
2024-03-28,14,N5056184623,Errekalde,29,119,3
2024-03-28,14,W397099000,Ibaiondo,28,28,5
2024-03-28,14,W248634544,Uribarri,26,149,5
2024-03-28,14,W185205681,Deusto,20,35,4
2024-03-28,14,N4060532217,Otxarkoaga-Txurdinaga,18,98,3
2024-03-28,14,W163195554,Basurtu-Zorrotza,17,67,2
2024-03-28,14,W41415573,Errekalde,17,17,4
2024-03-28,14,W111740255,Errekalde,14,115,5
2024-03-28,14,N4731925117,Abando,14,80,6
2024-03-28,14,W185205688,Deusto,12,59,5
2024-03-28,14,N518227646,Abando,11,65,7
2024-03-28,14,W375390416,Ibaiondo,11,58,6
2024-03-28,14,N9607363904,Uribarri,10,88,6
2024-03-28,14,N5301954699,Basurtu-Zorrotza,10,10,3
2024-03-28,14,W162445376,Uribarri,10,10,7
2024-03-28,14,W305622069,Begona,7,28,3
2024-03-28,14,W28776478,Abando,5,172,8
2024-03-28,14,N5056437799,Deusto,3,53,6
2024-03-28,14,W404432093,Ibaiondo,1,192,7
2024-03-28,14,N4762096882,Abando,1,94,9
2024-03-28,14,N4060532220,Otxarkoaga-Txurdinaga,1,67,4
2024-03-28,14,W290069950,Deusto,1,46,7
2024-03-28,14,W376396126,Ibaiondo,1,7,8
2024-03-28,15,N4060532227,Uribarri,299,299,1
2024-03-28,15,W108497734,Ibaiondo,265,265,1
2024-03-28,15,W108504682,Abando,182,182,1
2024-03-28,15,N5056353256,Uribarri,168,168,2
2024-03-28,15,N5056328910,Begona,152,152,1
2024-03-28,15,N5056379164,Abando,146,146,2
2024-03-28,15,N11229807742,Basurtu-Zorrotza,113,113,1
2024-03-28,15,N11229801356,Ibaiondo,111,111,2
2024-03-28,15,W164512079,Otxarkoaga-Txurdinaga,108,108,1
2024-03-28,15,N4508853267,Uribarri,97,192,3
2024-03-28,15,N4761972760,Abando,97,98,3
2024-03-28,15,N9607391207,Begona,90,99,2
2024-03-28,15,N4060532216,Otxarkoaga-Txurdinaga,86,91,2
2024-03-28,15,N5056421870,Deusto,76,76,1
2024-03-28,15,W96337695,Abando,66,113,4
2024-03-28,15,N9607455457,Errekalde,64,65,1
2024-03-28,15,N4731925117,Abando,59,80,5
2024-03-28,15,W185205688,Deusto,58,59,2
2024-03-28,15,N5056183351,Errekalde,51,88,2
2024-03-28,15,N5056088727,Ibaiondo,41,218,3
2024-03-28,15,W48045715,Uribarri,39,268,4
2024-03-28,15,W110895854,Abando,36,216,6
2024-03-28,15,W185205681,Deusto,32,35,3
2024-03-28,15,W420558992,Ibaiondo,30,197,4
2024-03-28,15,W397099000,Ibaiondo,28,28,5
2024-03-28,15,W111740255,Errekalde,27,115,3
2024-03-28,15,W28211432,Abando,23,103,7
2024-03-28,15,N4060532217,Otxarkoaga-Txurdinaga,18,98,3
2024-03-28,15,W290069950,Deusto,18,46,4
2024-03-28,15,W163195554,Basurtu-Zorrotza,17,67,2
2024-03-28,15,W41415573,Errekalde,17,17,4
2024-03-28,15,N518227646,Abando,11,65,8
2024-03-28,15,W375390416,Ibaiondo,11,58,6
2024-03-28,15,N9607363904,Uribarri,10,88,5
2024-03-28,15,N5301954699,Basurtu-Zorrotza,10,10,3
2024-03-28,15,W162445376,Uribarri,10,10,6
2024-03-28,15,W305622069,Begona,7,28,3
2024-03-28,15,W404432093,Ibaiondo,1,192,7
2024-03-28,15,W44016098,Abando,1,192,9
2024-03-28,15,W28776478,Abando,1,172,10
2024-03-28,15,N4060532220,Otxarkoaga-Txurdinaga,1,67,4
2024-03-28,15,W171882527,Abando,1,31,11
2024-03-28,15,W376396126,Ibaiondo,1,7,8
2024-03-28,16,N4060532227,Uribarri,299,299,1
2024-03-28,16,W108497734,Ibaiondo,265,265,1
2024-03-28,16,N3207631929,Abando,198,212,1
2024-03-28,16,N5056353256,Uribarri,168,168,2
2024-03-28,16,N5056328910,Begona,152,152,1
2024-03-28,16,N5056379164,Abando,146,146,2
2024-03-28,16,N11229807742,Basurtu-Zorrotza,113,113,1
2024-03-28,16,N11229801356,Ibaiondo,111,111,2
2024-03-28,16,W164512079,Otxarkoaga-Txurdinaga,108,108,1
2024-03-28,16,N5056200430,Basurtu-Zorrotza,103,103,2
2024-03-28,16,N4508853267,Uribarri,97,192,3
2024-03-28,16,N4761972760,Abando,97,98,3
2024-03-28,16,W301165234,Errekalde,94,94,1
2024-03-28,16,N9607391207,Begona,90,99,2
2024-03-28,16,N4060532216,Otxarkoaga-Txurdinaga,86,91,2
2024-03-28,16,W96337695,Abando,81,113,4
2024-03-28,16,N5056421870,Deusto,76,76,1
2024-03-28,16,W185205688,Deusto,58,59,2
2024-03-28,16,W28211432,Abando,52,103,5
2024-03-28,16,N5056183351,Errekalde,51,88,2
2024-03-28,16,N9607455457,Errekalde,46,65,3
2024-03-28,16,N5056088727,Ibaiondo,41,218,3
2024-03-28,16,W48045715,Uribarri,39,268,4
2024-03-28,16,W185205681,Deusto,32,35,3
2024-03-28,16,W420558992,Ibaiondo,30,197,4
2024-03-28,16,W397099000,Ibaiondo,28,28,5
2024-03-28,16,W111740255,Errekalde,27,115,4
2024-03-28,16,W110895854,Abando,19,216,6
2024-03-28,16,N4060532217,Otxarkoaga-Txurdinaga,18,98,3
2024-03-28,16,W290069950,Deusto,18,46,4
2024-03-28,16,W163195554,Basurtu-Zorrotza,17,67,3
2024-03-28,16,W41415573,Errekalde,17,17,5
2024-03-28,16,N4731925117,Abando,14,80,7
2024-03-28,16,N518227646,Abando,11,65,8
2024-03-28,16,W375390416,Ibaiondo,11,58,6
2024-03-28,16,N9607363904,Uribarri,10,88,5
2024-03-28,16,N5301954699,Basurtu-Zorrotza,10,10,4
2024-03-28,16,W162445376,Uribarri,10,10,6
2024-03-28,16,W305622069,Begona,7,28,3
2024-03-28,16,W28776478,Abando,4,172,9
2024-03-28,16,W404432093,Ibaiondo,1,192,7
2024-03-28,16,N4060532220,Otxarkoaga-Txurdinaga,1,67,4
2024-03-28,16,W171882527,Abando,1,31,10
2024-03-28,16,W376396126,Ibaiondo,1,7,8
2024-03-28,17,N4060532227,Uribarri,299,299,1
2024-03-28,17,W108497734,Ibaiondo,265,265,1
2024-03-28,17,N3207631929,Abando,198,212,1
2024-03-28,17,N5056353256,Uribarri,168,168,2
2024-03-28,17,N5056328910,Begona,152,152,1
2024-03-28,17,N5056379164,Abando,146,146,2
2024-03-28,17,N5056356248,Uribarri,114,264,3
2024-03-28,17,N11229807742,Basurtu-Zorrotza,113,113,1
2024-03-28,17,N11229801356,Ibaiondo,111,111,2
2024-03-28,17,W164512079,Otxarkoaga-Txurdinaga,108,108,1
2024-03-28,17,N5056200430,Basurtu-Zorrotza,103,103,2
2024-03-28,17,W301165234,Errekalde,94,94,1
2024-03-28,17,W28211432,Abando,93,103,3
2024-03-28,17,N9607391207,Begona,90,99,2
2024-03-28,17,N4060532216,Otxarkoaga-Txurdinaga,86,91,2
2024-03-28,17,N4254043797,Deusto,86,86,1
2024-03-28,17,N5056184623,Errekalde,77,119,2
2024-03-28,17,N5056421870,Deusto,76,76,2
2024-03-28,17,N518227646,Abando,56,65,4
2024-03-28,17,N5056183351,Errekalde,51,88,3
2024-03-28,17,N9607455457,Errekalde,46,65,4
2024-03-28,17,N5056088727,Ibaiondo,41,218,3
2024-03-28,17,N5056355015,Uribarri,39,268,4
2024-03-28,17,W420558992,Ibaiondo,30,197,4
2024-03-28,17,W397099000,Ibaiondo,28,28,5
2024-03-28,17,W163195554,Basurtu-Zorrotza,25,67,3
2024-03-28,17,W96337695,Abando,21,113,5
2024-03-28,17,W185205681,Deusto,20,35,3
2024-03-28,17,W110895854,Abando,19,216,6
2024-03-28,17,N4060532217,Otxarkoaga-Txurdinaga,18,98,3
2024-03-28,17,W290069950,Deusto,18,46,4
2024-03-28,17,W41415573,Errekalde,17,17,5
2024-03-28,17,W111740255,Errekalde,14,115,6
2024-03-28,17,N4731925117,Abando,14,80,7
2024-03-28,17,W185205688,Deusto,12,59,5
2024-03-28,17,W375390416,Ibaiondo,11,58,6
2024-03-28,17,N9607363904,Uribarri,10,88,5
2024-03-28,17,N5301954699,Basurtu-Zorrotza,10,10,4
2024-03-28,17,W162445376,Uribarri,10,10,6
2024-03-28,17,N4508853267,Uribarri,8,192,7
2024-03-28,17,W305622069,Begona,7,28,3
2024-03-28,17,W28776478,Abando,4,172,8
2024-03-28,17,W404432093,Ibaiondo,1,192,7
2024-03-28,17,N4060532220,Otxarkoaga-Txurdinaga,1,67,4
2024-03-28,17,W171882527,Abando,1,31,9
2024-03-28,17,W376396126,Ibaiondo,1,7,8
2024-03-28,18,N4060532227,Uribarri,299,299,1
2024-03-28,18,W41525574,Ibaiondo,271,271,1
2024-03-28,18,N3207631929,Abando,212,212,1
2024-03-28,18,N5056353256,Uribarri,168,168,2
2024-03-28,18,N5056379164,Abando,146,146,2
2024-03-28,18,N5056328910,Begona,130,152,1
2024-03-28,18,W404432093,Ibaiondo,119,192,2
2024-03-28,18,N5056356248,Uribarri,114,264,3
2024-03-28,18,N11229807742,Basurtu-Zorrotza,113,113,1
2024-03-28,18,W164512079,Otxarkoaga-Txurdinaga,108,108,1
2024-03-28,18,N5056200430,Basurtu-Zorrotza,103,103,2
2024-03-28,18,W301165234,Errekalde,94,94,1
2024-03-28,18,W28211432,Abando,93,103,3
2024-03-28,18,N9607391207,Begona,90,99,2
2024-03-28,18,N5056183351,Errekalde,88,88,2
2024-03-28,18,N4060532216,Otxarkoaga-Txurdinaga,86,91,2
2024-03-28,18,N4254043797,Deusto,86,86,1
2024-03-28,18,N5056184623,Errekalde,77,119,3
2024-03-28,18,N5056421870,Deusto,76,76,2
2024-03-28,18,N4762096882,Abando,68,94,4
2024-03-28,18,N9607455457,Errekalde,46,65,4
2024-03-28,18,W48045715,Uribarri,39,268,4
2024-03-28,18,W28776478,Abando,28,172,5
2024-03-28,18,W397099000,Ibaiondo,28,28,3
2024-03-28,18,W163196945,Basurtu-Zorrotza,27,27,3
2024-03-28,18,W185205681,Deusto,20,35,3
2024-03-28,18,W96337695,Abando,19,113,6
2024-03-28,18,N4060532217,Otxarkoaga-Txurdinaga,18,98,3
2024-03-28,18,W290069950,Deusto,18,46,4
2024-03-28,18,W41415573,Errekalde,17,17,5
2024-03-28,18,W163195554,Basurtu-Zorrotza,16,67,4
2024-03-28,18,N518227646,Abando,15,65,7
2024-03-28,18,W111740255,Errekalde,14,115,6
2024-03-28,18,N11229801356,Ibaiondo,14,111,4
2024-03-28,18,N4731925117,Abando,14,80,8
2024-03-28,18,W185205688,Deusto,12,59,5
2024-03-28,18,W375390416,Ibaiondo,12,58,5
2024-03-28,18,N9607363904,Uribarri,10,88,5
2024-03-28,18,N5301954699,Basurtu-Zorrotza,10,10,5
2024-03-28,18,W162445376,Uribarri,10,10,6
2024-03-28,18,N4508853267,Uribarri,8,192,7
2024-03-28,18,W305622069,Begona,7,28,3
2024-03-28,18,W420558992,Ibaiondo,6,197,6
2024-03-28,18,W108497734,Ibaiondo,2,265,7
2024-03-28,18,N5056088727,Ibaiondo,2,218,8
2024-03-28,18,N4060532220,Otxarkoaga-Txurdinaga,1,67,4
2024-03-28,18,W171882527,Abando,1,31,9
2024-03-28,18,W376396126,Ibaiondo,1,7,9
2024-03-28,19,N4060532227,Uribarri,299,299,1
2024-03-28,19,W41525574,Ibaiondo,271,271,1
2024-03-28,19,N3207631929,Abando,212,212,1
2024-03-28,19,N5056353256,Uribarri,168,168,2
2024-03-28,19,N5056379164,Abando,146,146,2
2024-03-28,19,N5056328910,Begona,130,152,1
2024-03-28,19,W404432093,Ibaiondo,119,192,2
2024-03-28,19,N5056356248,Uribarri,114,264,3
2024-03-28,19,N11229807742,Basurtu-Zorrotza,113,113,1
2024-03-28,19,W164512079,Otxarkoaga-Txurdinaga,108,108,1
2024-03-28,19,N5056200430,Basurtu-Zorrotza,103,103,2
2024-03-28,19,W301165234,Errekalde,94,94,1
2024-03-28,19,W28211432,Abando,93,103,3
2024-03-28,19,N9607391207,Begona,90,99,2
2024-03-28,19,N5056183351,Errekalde,88,88,2
2024-03-28,19,N4060532216,Otxarkoaga-Txurdinaga,86,91,2
2024-03-28,19,N4254043797,Deusto,86,86,1
2024-03-28,19,N5056184623,Errekalde,77,119,3
2024-03-28,19,N5056421870,Deusto,76,76,2
2024-03-28,19,N4762096882,Abando,68,94,4
2024-03-28,19,N9607455457,Errekalde,46,65,4
2024-03-28,19,W48045715,Uribarri,39,268,4
2024-03-28,19,W28776478,Abando,28,172,5
2024-03-28,19,W397099000,Ibaiondo,28,28,3
2024-03-28,19,W163196945,Basurtu-Zorrotza,27,27,3
2024-03-28,19,W185205681,Deusto,20,35,3
2024-03-28,19,W96337695,Abando,19,113,6
2024-03-28,19,N4060532217,Otxarkoaga-Txurdinaga,18,98,3
2024-03-28,19,W290069950,Deusto,18,46,4
2024-03-28,19,W41415573,Errekalde,17,17,5
2024-03-28,19,W163195554,Basurtu-Zorrotza,16,67,4
2024-03-28,19,N518227646,Abando,15,65,7
2024-03-28,19,W111740255,Errekalde,14,115,6
2024-03-28,19,N11229801356,Ibaiondo,14,111,4
2024-03-28,19,N4731925117,Abando,14,80,8
2024-03-28,19,W185205688,Deusto,12,59,5
2024-03-28,19,W375390416,Ibaiondo,12,58,5
2024-03-28,19,N9607363904,Uribarri,10,88,5
2024-03-28,19,N5301954699,Basurtu-Zorrotza,10,10,5
2024-03-28,19,W162445376,Uribarri,10,10,6
2024-03-28,19,N4508853267,Uribarri,8,192,7
2024-03-28,19,W305622069,Begona,7,28,3
2024-03-28,19,W420558992,Ibaiondo,6,197,6
2024-03-28,19,W108497734,Ibaiondo,2,265,7
2024-03-28,19,N5056088727,Ibaiondo,2,218,8
2024-03-28,19,N4060532220,Otxarkoaga-Txurdinaga,1,67,4
2024-03-28,19,W171882527,Abando,1,31,9
2024-03-28,19,W376396126,Ibaiondo,1,7,9
2024-03-28,20,N4060532227,Uribarri,299,299,1
2024-03-28,20,W108497734,Ibaiondo,265,265,1
2024-03-28,20,N3207631929,Abando,198,212,1
2024-03-28,20,N5056353256,Uribarri,168,168,2
2024-03-28,20,N5056328910,Begona,152,152,1
2024-03-28,20,N5056379164,Abando,146,146,2
2024-03-28,20,N5056356248,Uribarri,114,264,3
2024-03-28,20,N11229807742,Basurtu-Zorrotza,113,113,1
2024-03-28,20,N11229801356,Ibaiondo,111,111,2
2024-03-28,20,W164512079,Otxarkoaga-Txurdinaga,108,108,1
2024-03-28,20,N5056200430,Basurtu-Zorrotza,103,103,2
2024-03-28,20,W301165234,Errekalde,94,94,1
2024-03-28,20,W28211432,Abando,93,103,3
2024-03-28,20,N9607391207,Begona,90,99,2
2024-03-28,20,N4060532216,Otxarkoaga-Txurdinaga,86,91,2
2024-03-28,20,N4254043797,Deusto,86,86,1
2024-03-28,20,N5056184623,Errekalde,77,119,2
2024-03-28,20,N5056421870,Deusto,76,76,2
2024-03-28,20,N4762096882,Abando,68,94,4
2024-03-28,20,N5056183351,Errekalde,51,88,3
2024-03-28,20,N9607455457,Errekalde,46,65,4
2024-03-28,20,N5056088727,Ibaiondo,41,218,3
2024-03-28,20,N5056355015,Uribarri,39,268,4
2024-03-28,20,W420558992,Ibaiondo,30,197,4
2024-03-28,20,W397099000,Ibaiondo,28,28,5
2024-03-28,20,W185205681,Deusto,20,35,3
2024-03-28,20,W96337695,Abando,19,113,5
2024-03-28,20,W28776478,Abando,18,172,6
2024-03-28,20,N4060532217,Otxarkoaga-Txurdinaga,18,98,3
2024-03-28,20,W290069950,Deusto,18,46,4
2024-03-28,20,W41415573,Errekalde,17,17,5
2024-03-28,20,W163195554,Basurtu-Zorrotza,16,67,3
2024-03-28,20,W111740255,Errekalde,14,115,6
2024-03-28,20,N4731925117,Abando,14,80,7
2024-03-28,20,W185205688,Deusto,12,59,5
2024-03-28,20,W375390416,Ibaiondo,11,58,6
2024-03-28,20,N9607363904,Uribarri,10,88,5
2024-03-28,20,N5301954699,Basurtu-Zorrotza,10,10,4
2024-03-28,20,W162445376,Uribarri,10,10,6
2024-03-28,20,N4508853267,Uribarri,8,192,7
2024-03-28,20,W305622069,Begona,7,28,3
2024-03-28,20,W404432093,Ibaiondo,1,192,7
2024-03-28,20,N4060532220,Otxarkoaga-Txurdinaga,1,67,4
2024-03-28,20,W171882527,Abando,1,31,8
2024-03-28,20,W376396126,Ibaiondo,1,7,8
2024-03-28,21,N4060532227,Uribarri,299,299,1
2024-03-28,21,N5056088727,Ibaiondo,218,218,1
2024-03-28,21,W44016098,Abando,192,192,1
2024-03-28,21,N5056353256,Uribarri,168,168,2
2024-03-28,21,N5056328910,Begona,152,152,1
2024-03-28,21,N5056379164,Abando,146,146,2
2024-03-28,21,N11229807742,Basurtu-Zorrotza,113,113,1
2024-03-28,21,W164512079,Otxarkoaga-Txurdinaga,108,108,1
2024-03-28,21,N5056200430,Basurtu-Zorrotza,103,103,2
2024-03-28,21,N4508853267,Uribarri,97,192,3
2024-03-28,21,W301165234,Errekalde,94,94,1
2024-03-28,21,W485363913,Ibaiondo,91,179,2
2024-03-28,21,W96337695,Abando,90,113,3
2024-03-28,21,N9607391207,Begona,90,99,2
2024-03-28,21,N5056183351,Errekalde,88,88,2
2024-03-28,21,N4060532216,Otxarkoaga-Txurdinaga,86,91,2
2024-03-28,21,N4731925117,Abando,77,80,4
2024-03-28,21,N5056421870,Deusto,76,76,1
2024-03-28,21,W185205688,Deusto,59,59,2
2024-03-28,21,N9607455457,Errekalde,46,65,3
